logFC	logCPM	F	PValue	FDR
PB.15151	0.132965943548298	4.37775908221496	0.311829861744256	0.591107597364065	0.967378466707526
PB.9715	-0.148379995643587	5.23506327839268	0.311671425903435	0.591200197622005	0.967378466707526
PB.16860	-0.10838215837736	3.63753016322108	0.311452243405037	0.591328354059916	0.967378466707526
PB.18700	0.114828201541433	8.62611598769706	0.311295534222684	0.591420019168833	0.967378466707526
PB.684	0.278274605565055	2.28885479045951	0.311281665464454	0.59142813301289	0.967378466707526
PB.3825	-0.299993564101787	4.76985638666376	0.311261608998917	0.591439867369656	0.967378466707526
PB.20707	-0.153063064235175	2.72147273330825	0.311135847245481	0.591513457813684	0.967378466707526
PB.10448	0.101332968661788	6.34541586738795	0.31105937774399	0.591558214235153	0.967378466707526
PB.22410	0.111927252231404	3.49831447786051	0.311003369745591	0.591590999515892	0.967378466707526
PB.23348	-0.0886970737287224	5.64923157865488	0.310859314628708	0.591675342863158	0.967378466707526
PB.1504	-0.285866150930464	1.33727337474427	0.310707217283081	0.591764423212312	0.967378466707526
PB.3021	0.105143972388202	4.18678447182862	0.310590572723845	0.591832759306178	0.967378466707526
PB.15835	-0.277736320380563	1.98546849295825	0.310421723018621	0.591931710086939	0.967378466707526
PB.12701	0.141814427808141	2.66791511303686	0.31030940993331	0.591997548681082	0.967378466707526
PB.3583	0.421511593966869	0.612705117523364	0.310174841423079	0.592076454483936	0.967378466707526
PB.10002	-0.25653932321101	1.47888282302745	0.310011028042071	0.592172539193214	0.967395295448627
PB.19793	0.146946095724927	2.34890069822685	0.309702590136673	0.592353545374996	0.967550830126569
PB.10691	0.0657038471972732	8.15612791073266	0.309509083306874	0.592467165879319	0.96759626786692
PB.17243	0.0987525183908021	5.7097218002851	0.309206974724636	0.592644648335936	0.967602695588015
PB.25558	-0.0864901345463045	5.94491758453923	0.309055630886059	0.592733603146052	0.967602695588015
PB.227	0.126121198654166	3.98535393379488	0.309050114928576	0.592736845788603	0.967602695588015
PB.10966	0.0985581552756269	4.51527901429285	0.30891835497072	0.592814314429156	0.967602695588015
PB.8715	0.230684844046311	1.47456365203976	0.308673636173112	0.592958256010876	0.967650608877869
PB.16239	0.154030931962517	4.55043427407741	0.308360206170377	0.593142724101794	0.967650608877869
PB.11240	-0.270808419430155	0.976382105285318	0.30835771527385	0.593144190610294	0.967650608877869
PB.24363	-0.0693592546627024	6.41306448988454	0.308280616844576	0.593189586003309	0.967650608877869
PB.6178	0.188129006995942	6.2618349759871	0.308139480527142	0.593272706374177	0.967650608877869
PB.4309	0.249613072978339	1.20443857108419	0.307792739775518	0.593477022526544	0.967843873178863
PB.25314	0.171032521451335	4.05919087320532	0.307341469470071	0.59374316220585	0.968023063306104
PB.6530	-0.103181214050488	7.19444085124568	0.307258786540428	0.593791953219589	0.968023063306104
PB.10373	0.0767310781652314	8.538377956486	0.306973271709774	0.593960502131025	0.968023063306104
PB.76	0.121393679656338	4.05097736025393	0.306853414042585	0.594031289204213	0.968023063306104
PB.15792	0.102835524659564	4.13401245827229	0.306554587533337	0.594207854158584	0.968023063306104
PB.12052	-0.348231311352501	3.30319766928897	0.306536964877135	0.59421827027631	0.968023063306104
PB.17204	0.157341663364566	3.60521525645754	0.306420136067188	0.594287333659782	0.968023063306104
PB.23327	0.103946472281999	6.77832587951272	0.306362014799785	0.594321698589897	0.968023063306104
PB.15539	0.0868930894488758	8.14171059821364	0.306298148554987	0.594359465312713	0.968023063306104
PB.23034	0.115160212321876	4.88162718579035	0.305903742018317	0.594592810181147	0.968110850707646
PB.25584	0.1296118930772	4.06799616013951	0.305712850987496	0.594705819943525	0.968110850707646
PB.8487	0.116323801943902	6.08481426777287	0.30557518552168	0.594787348666258	0.968110850707646
PB.11441	-0.182784093301898	4.34059002397898	0.305281399397084	0.594961417418552	0.968110850707646
PB.8361	-0.100198593430653	5.97941007420089	0.304770497009518	0.595264393308524	0.968110850707646
PB.5879	-0.150155614852783	6.59431320633429	0.304639815493543	0.595341944408294	0.968110850707646
PB.27266	0.178998488704584	2.06350573505731	0.304263968848283	0.595565108565887	0.968110850707646
PB.22191	-0.208372169959514	6.4721619340585	0.303962887136362	0.595744012147664	0.968110850707646
PB.10771	-0.0900315597243917	6.24316428156769	0.30394509439709	0.595754588324793	0.968110850707646
PB.7727	-0.0790492642017425	8.10844728124425	0.303820825916819	0.59582846618319	0.968110850707646
PB.3665	-0.0700149290922784	7.11461998637623	0.303815819781199	0.595831442761194	0.968110850707646
PB.12138	0.0747006931031147	7.54655133603446	0.303637567599021	0.59593745023964	0.968110850707646
PB.4459	-0.166115851804014	2.76787969188463	0.303611580854914	0.59595290813921	0.968110850707646
PB.3452	-0.106413523413575	7.25629087212997	0.303455820621616	0.596045578641126	0.968110850707646
PB.16937	-0.327101752357675	2.45195559055404	0.303364006066901	0.596100219064886	0.968110850707646
PB.6418	0.0666596335547555	8.34169976240195	0.303115664846263	0.596248066225592	0.968110850707646
PB.20401	0.106929308843266	4.08309428627255	0.303060883299223	0.5962806906276	0.968110850707646
PB.1180	0.0961245503214867	6.30141310333927	0.303059025262216	0.596281797224778	0.968110850707646
PB.21813	-0.495719874998953	2.38833168188235	0.30289634564503	0.59637870231567	0.968110850707646
PB.25782	-0.239772431683989	0.653707401176846	0.302895224976783	0.596379369995761	0.968110850707646
PB.16886	0.344280262365861	1.53293572963939	0.302767885467982	0.596455247956023	0.968110850707646
PB.22963	-0.119335736617665	7.66245598114687	0.30265888332175	0.596520216029798	0.968110850707646
PB.14778	-0.103060087853756	5.15348763425561	0.302581872125112	0.596566126035989	0.968110850707646
PB.26262	0.261180850193304	1.4961484344502	0.30246402423261	0.596636395731773	0.968110850707646
PB.5494	-0.0715827780452647	7.68555995122964	0.302188677946282	0.596800648522132	0.968110850707646
PB.27277	0.192285012775382	1.84394313092153	0.301981384860829	0.596924370922712	0.968110850707646
PB.27275	0.231998614856089	2.04593576461932	0.301645897232061	0.597124725315037	0.968110850707646
PB.6314	-0.129312217685016	3.62213848558053	0.301491821714309	0.597216789258858	0.968110850707646
PB.14126	0.105975350453449	7.20383753940971	0.301416526164915	0.597261791561724	0.968110850707646
PB.8693	-0.310454759706292	2.11201006154001	0.301168670183012	0.597409981652812	0.968110850707646
PB.2039	-0.142641325305752	4.13974672719755	0.301164309315465	0.597412589686111	0.968110850707646
PB.23233	0.19319347627307	1.57299680928899	0.30111032720976	0.597444875960602	0.968110850707646
PB.12433	0.0967903098095859	5.00736580082703	0.300874146528407	0.597586178890637	0.968110850707646
PB.24386	-0.080964339546838	8.49659858363226	0.300705255763394	0.59768726846515	0.968110850707646
PB.16332	0.249859723403226	0.951496701786008	0.3006999768983	0.597690428736173	0.968110850707646
PB.24376	0.080169368897105	5.92630642916862	0.300681436563623	0.597701528474214	0.968110850707646
PB.8174	-0.239150322950563	2.11096748466639	0.300640573649191	0.597725993907752	0.968110850707646
PB.9043	-0.214607410539647	0.825875868594872	0.300566467132964	0.597770368561954	0.968110850707646
PB.7537	-0.137275751479041	5.20278614164181	0.300005351670325	0.598106597384056	0.968110850707646
PB.766	-0.207081601340434	5.52258075830982	0.300004683104771	0.598106998246853	0.968110850707646
PB.13131	-0.126781165280295	5.53660357850385	0.299933987645181	0.598149389619278	0.968110850707646
PB.20688	0.166026611706585	3.61841775705809	0.299782338387137	0.598240345926731	0.968110850707646
PB.13248	0.174878682256002	2.8115936709301	0.299610004150228	0.598343745665508	0.968110850707646
PB.15292	0.132663654865763	5.66777439575094	0.299519804934228	0.598397880468596	0.968110850707646
PB.4450	0.102655778107242	5.35808238509401	0.299307158056179	0.598525547315429	0.968110850707646
PB.2045	-0.14825250273597	4.04666939296403	0.298831386576245	0.598811403830469	0.968110850707646
PB.3874	-0.100404271302963	6.98438753731958	0.298746799364133	0.598862257655287	0.968110850707646
PB.880	-0.244089891969993	0.916712269969575	0.298699818067036	0.59889050692092	0.968110850707646
PB.12259	0.236277387178854	3.4758265826636	0.298431928585232	0.59905164168461	0.968110850707646
PB.13424	-0.0801617032042195	6.2507008419792	0.297924292853417	0.59935724565372	0.968110850707646
PB.14392	-0.23443867838531	6.15744747990448	0.297906327363663	0.599368067439954	0.968110850707646
PB.7322	-0.276670451551406	1.52232652804798	0.297055321396488	0.599881178660543	0.968110850707646
PB.10319	0.254497197330788	2.28087906864073	0.296609820098824	0.600150179487512	0.968110850707646
PB.1040	-0.0725441162441708	6.3585700374173	0.296533522974667	0.600196275668414	0.968110850707646
PB.16481	0.11962494929525	6.03881161492423	0.296468043172066	0.600235842628473	0.968110850707646
PB.2344	0.100526381272845	7.74441829607861	0.296326646480982	0.600321302968439	0.968110850707646
PB.18701	-0.175498797219643	4.28830361186393	0.296305641253263	0.600334000851258	0.968110850707646
PB.4348	0.172420848685206	2.05497391489595	0.296249304679255	0.600368059841692	0.968110850707646
PB.13892	0.0637540395459494	7.56441605228045	0.296070940274886	0.600475920507836	0.968110850707646
PB.25882	0.315975808448194	1.41385952407377	0.295828651644473	0.600622506199939	0.968110850707646
PB.26644	-0.15448748162372	2.44393476977406	0.295652364997647	0.600729210198492	0.968110850707646
PB.16805	-0.058678325021278	8.59101263598457	0.2956413666073	0.600735868771208	0.968110850707646
PB.4416	0.0736714614819206	7.6372715592587	0.295569270311509	0.600779520881106	0.968110850707646
PB.22800	-0.296054094433037	4.15257619055386	0.295139810205516	0.601039691534256	0.968110850707646
PB.3218	-0.0810740797057621	6.01025559453963	0.295113510918974	0.601055631981532	0.968110850707646
PB.26424	0.0711305850986647	6.87590377749751	0.294826081429142	0.601229909009148	0.968110850707646
PB.14541	0.0640858687614814	7.39215373358642	0.294732288071749	0.601286802947433	0.968110850707646
PB.27233	-0.127553984618368	3.88694693608843	0.294716304807857	0.601296499396144	0.968110850707646
PB.15314	-0.29646113752655	0.842244126463104	0.29468325728608	0.601316549191773	0.968110850707646
PB.13270	0.0931521543716811	6.5260439463733	0.294625775097065	0.601351426931499	0.968110850707646
PB.7071	0.118386970887389	5.13002251118575	0.294446490521158	0.601460237985661	0.968110850707646
PB.15459	-0.253724054831093	0.594152703655441	0.294260292861315	0.601573290954961	0.968110850707646
PB.2384	-0.12164138978388	5.17801879692427	0.294250076376517	0.60157949542591	0.968110850707646
PB.26422	0.11214713754954	5.17633017100576	0.293986787652762	0.601739439656297	0.968110850707646
PB.17785	-0.128426918960056	3.03865905330435	0.293929394964488	0.601774317443678	0.968110850707646
PB.6267	0.121545952115895	6.25799429698699	0.29363984830461	0.601950344666397	0.968110850707646
PB.6425	-0.104490956555435	4.9824030263644	0.293560472097631	0.601998620668122	0.968110850707646
PB.2891	0.0922095170394267	6.89526681883103	0.293550218012492	0.602004857751342	0.968110850707646
PB.18128	-0.157569678875302	2.2908946156873	0.293497474324284	0.602036941552195	0.968110850707646
PB.2444	0.168857948602674	2.23465770926233	0.293334636484528	0.602136019206734	0.968110850707646
PB.18366	0.336115350740219	0.430385100988958	0.293224586718969	0.602202998804877	0.968110850707646
PB.21888	-0.0667246692050594	7.9102726458202	0.293213289793961	0.602209875390131	0.968110850707646
PB.26318	-0.310779839392594	0.385521169155247	0.293133733808647	0.602258307094739	0.968110850707646
PB.27370	0.162667546723535	3.99794318578962	0.293023567120486	0.602325388126727	0.968110850707646
PB.3561	0.114458288893167	3.99664702120887	0.292771897744968	0.602478693150206	0.968110850707646
PB.20748	0.278688360511399	1.98614595948775	0.292205483279138	0.60282404350483	0.968110850707646
PB.8187	0.116014351224553	4.75389155006507	0.292190411184933	0.602833239173845	0.968110850707646
PB.21046	0.186010895576442	1.97332668735512	0.292137146484801	0.60286573911949	0.968110850707646
PB.16923	-0.0928590809238463	4.46165695283931	0.29192373587742	0.602995992676262	0.968110850707646
PB.23300	0.116110078637934	6.39996575947637	0.291786285893254	0.603079917406913	0.968110850707646
PB.5518	-0.100969531966762	6.13584322474747	0.291443259697193	0.603289477120905	0.968110850707646
PB.22883	0.101175836871206	5.05656181734085	0.291283776758398	0.603386962816601	0.968110850707646
PB.7170	-0.0758074269520861	6.33831924065797	0.290404070604696	0.603925324387607	0.968110850707646
PB.7896	-0.0660810209800527	7.0928236987242	0.290398530605197	0.603928718143952	0.968110850707646
PB.4743	0.0787827561160153	5.5661438848473	0.290290098606457	0.60399515122545	0.968110850707646
PB.18234	-0.18349019818253	2.4709430219921	0.290054886918003	0.604139314533292	0.968110850707646
PB.3538	0.243364134043532	1.80801698262625	0.289933872744011	0.60421351510184	0.968110850707646
PB.3819	-0.112789531740972	4.14876148582142	0.289926634159078	0.604217954128442	0.968110850707646
PB.14039	0.198461309211135	2.54054605527286	0.289817861753269	0.604284667037944	0.968110850707646
PB.12545	0.0930704488675894	5.21143326700197	0.289689978051855	0.604363122429941	0.968110850707646
PB.7273	0.128365935620513	4.62579535963978	0.289530688090239	0.604460877066639	0.968110850707646
PB.2580	-0.103375468601864	7.37685591135755	0.289405387867352	0.604537797361297	0.968110850707646
PB.3123	0.158200454007297	7.00523865535921	0.28923858766725	0.604640227923894	0.968110850707646
PB.24359	-0.0699855565791578	8.13944554388313	0.289222411951307	0.604650163353756	0.968110850707646
PB.25434	-0.30909608966436	6.01277968537604	0.28914864693468	0.604695475843314	0.968110850707646
PB.6970	-0.0820346431871722	6.47967055344208	0.289125306698698	0.604709814900144	0.968110850707646
PB.23849	0.097623767727189	4.56953220309817	0.289035024334833	0.604765286958509	0.968110850707646
PB.486	0.067504510252907	6.19594534796927	0.289012178111614	0.604779326132401	0.968110850707646
PB.8444	0.123937489547664	7.26376740957151	0.288858815155309	0.604873587668531	0.968110850707646
PB.26731	-0.216904693997123	1.02133671112641	0.288810724132712	0.60490315263717	0.968110850707646
PB.19862	0.0991144678062406	6.66123364596033	0.288654328466899	0.604999322506411	0.968110850707646
PB.26071	0.0902436839944517	4.50927853244399	0.2886214719766	0.605019530764633	0.968110850707646
PB.13889	-0.0772112791876125	7.46264101186249	0.28853087503431	0.605075259886041	0.968110850707646
PB.17672	-0.283340822098721	0.632301803366565	0.288307410890784	0.605212769034585	0.968110850707646
PB.11642	-0.07937939435164	6.97116817935159	0.288296603522148	0.605219421144625	0.968110850707646
PB.20829	-0.237411691916182	0.831687600251022	0.288244356349951	0.60525158243041	0.968110850707646
PB.681	0.225272880165711	1.61938953433887	0.288119507610798	0.605328449847627	0.968110850707646
PB.23477	-0.0711715684564119	6.72280862457771	0.287750800264777	0.605555584786015	0.968110850707646
PB.12763	0.102553742680797	6.1461339870749	0.287657419987248	0.605613140159536	0.968110850707646
PB.9460	0.0950823906403005	4.20114066536093	0.287629988682118	0.605630049901215	0.968110850707646
PB.20481	-0.286535908003333	0.340759437177743	0.287626827812518	0.605631998454214	0.968110850707646
PB.21138	-0.0841328167563836	5.99325208208427	0.28754402189453	0.605683050079345	0.968110850707646
PB.8671	-0.114035830439384	6.26330922133773	0.287403281373147	0.60576984174545	0.968110850707646
PB.26774	-0.0806341711209077	5.35150015617141	0.28712083390331	0.605944105140381	0.968110850707646
PB.6460	0.206124477650511	2.07839095354746	0.287101459142206	0.60595606302568	0.968110850707646
PB.6249	-0.0967631784632928	7.51355425321737	0.287040066053486	0.605993957644624	0.968110850707646
PB.17103	-0.112878163077957	4.46225823143575	0.287002123772964	0.606017380009006	0.968110850707646
PB.13644	-0.135817373935018	3.71339655938909	0.286595614624673	0.606268451881542	0.968110850707646
PB.25108	0.252012742947228	2.34820522942089	0.286389514733952	0.606395834297327	0.968110850707646
PB.23768	0.112639618564262	3.98244058108213	0.286378686238287	0.606402528633972	0.968110850707646
PB.19447	0.129486252984185	4.14502683092322	0.286316895344911	0.606440731853215	0.968110850707646
PB.6582	-0.322469208859132	1.0008307125502	0.286301015617936	0.606450550623371	0.968110850707646
PB.10497	-0.0745426569994437	7.9988430081179	0.28587417279415	0.60671461027748	0.968110850707646
PB.10511	-0.223842284661091	1.72604899956828	0.285838891198686	0.60673644823364	0.968110850707646
PB.8615	-0.101205038122496	9.68884101645066	0.285649046923347	0.606853984870532	0.968110850707646
PB.20096	0.127179199568929	3.35069718692192	0.285562959649133	0.606907300187412	0.968110850707646
PB.25743	0.110931600317095	4.32106675924772	0.285521911383805	0.606932725782062	0.968110850707646
PB.4492	-0.167183711177629	2.38043582028188	0.285403749460926	0.607005929495817	0.968110850707646
PB.16595	0.0870280539995803	8.10544760755309	0.285276450192517	0.607084816178199	0.968110850707646
PB.6263	0.0815277819882399	7.67235951943671	0.285271415095091	0.607087936874941	0.968110850707646
PB.10618	0.147760219652192	3.91617063866697	0.28507332551407	0.607210739180016	0.968110850707646
PB.7989	-0.08814999689048	7.01366561003956	0.284961331688864	0.607280192575447	0.968110850707646
PB.5226	-0.236271058320448	1.9788291242392	0.284920683701535	0.607305404995729	0.968110850707646
PB.834	-0.223205691898834	2.34818911177187	0.284553003448432	0.607533570218186	0.968110850707646
PB.15331	0.0748455146952654	5.95702642456431	0.284503006790989	0.607564610702419	0.968110850707646
PB.19984	0.0914592681289402	4.54138092822084	0.284497605574776	0.607567964267427	0.968110850707646
PB.10022	0.0805699846621741	6.38473861760198	0.2844290498568	0.607610533494774	0.968110850707646
PB.25050	0.0643221772714176	8.50385223636631	0.284338283785101	0.607666904420153	0.968110850707646
PB.4790	-0.0915807281172494	5.83065742931027	0.284293885065417	0.607694482851668	0.968110850707646
PB.24854	-0.120519865981409	5.97880911518487	0.283986893425204	0.60788524895344	0.968110850707646
PB.7031	0.084287783502078	5.46449429879768	0.28371219332304	0.60805606324901	0.968110850707646
PB.11297	-0.0885068469998379	5.13852395750501	0.283011647965535	0.608492166881682	0.968110850707646
PB.22753	-0.109792011550496	6.33346273513853	0.282890378734487	0.608567731008467	0.968110850707646
PB.25867	0.0631376574454872	9.62680943603328	0.282842765541545	0.608597405071106	0.968110850707646
PB.5747	0.156036354784932	2.4846653193623	0.282639565056234	0.608724082786268	0.968110850707646
PB.13662	0.0908969152976196	6.63631759361421	0.282438454683352	0.60884951606741	0.968110850707646
PB.23872	0.13361026076045	5.37208760339437	0.282135823154039	0.609038378406803	0.968110850707646
PB.26662	-0.14403845636595	3.45452000617997	0.281926809511146	0.609168894129591	0.968110850707646
PB.8095	0.108531120894014	4.98440049460632	0.281518576206352	0.609423992074753	0.968110850707646
PB.12548	-0.436686475643273	3.73386276828065	0.281515674836597	0.609425805954133	0.968110850707646
PB.1414	0.186147127279929	3.13109073143761	0.281399546739902	0.609498416974242	0.968110850707646
PB.25113	-0.0947250648142571	7.63447996591721	0.281330926734039	0.609541331960197	0.968110850707646
PB.5372	-0.117745879649066	4.78067078237083	0.281293817683744	0.609564542823509	0.968110850707646
PB.14615	0.0964514114396	6.69056903315112	0.281221314003772	0.609609897983096	0.968110850707646
PB.10746	0.116990422914558	3.92042652780883	0.28115268818199	0.60965283434906	0.968110850707646
PB.15712	0.175291623762948	5.84957600201293	0.281128140425522	0.609668194534661	0.968110850707646
PB.10589	0.17370061285082	3.16973662175691	0.280856369597008	0.609838307262763	0.968110850707646
PB.3725	-0.187760954617038	1.75020883980519	0.280706155505652	0.609932378608042	0.968110850707646
PB.24101	0.0915001894321413	4.82097484900716	0.280689558466958	0.609942774491538	0.968110850707646
PB.4376	0.276411641146034	0.824999199896483	0.280466055712001	0.610082808913931	0.968110850707646
PB.16631	-0.147164447111291	3.1750973490637	0.280323867572661	0.610171933973736	0.968110850707646
PB.26685	0.308389170582717	1.56098586691563	0.27986085082201	0.61046236220447	0.968110850707646
PB.12490	0.288292667469664	1.58438964439654	0.279674184206755	0.610579537783412	0.968110850707646
PB.15730	0.0918286653267852	5.00802897995976	0.279590316412453	0.610632200407223	0.968110850707646
PB.4245	-0.0619205076695939	8.18764733186204	0.27957177362278	0.610643845263964	0.968110850707646
PB.22081	-0.107416758522322	4.69510739812677	0.279501642395528	0.610687892167371	0.968110850707646
PB.13069	-0.0984061648667488	4.59397301804177	0.279404068997739	0.610749186488235	0.968110850707646
PB.88	0.392944268342012	1.06830127648637	0.279152152617128	0.61090750151785	0.968110850707646
PB.10240	0.156087466599357	4.03051591963252	0.278815904591758	0.611118959179437	0.968110850707646
PB.12362	-0.264127235445606	0.834534034825129	0.278668039252908	0.611212000412008	0.968110850707646
PB.16660	-0.197578769486134	1.53690106024698	0.278645174454775	0.611226390485964	0.968110850707646
PB.21281	-0.194215472521782	2.36104172404297	0.278568176203841	0.611274855369268	0.968110850707646
PB.13700	-0.232561263435566	2.90573614809333	0.278560890903116	0.611279441395684	0.968110850707646
PB.16801	-0.103083940079929	4.39981922105211	0.278522744459716	0.611303455487775	0.968110850707646
PB.18973	-0.0771188858991784	6.68404622836499	0.278410150496067	0.611374348547372	0.968110850707646
PB.7810	-0.210372244887274	2.05668477627735	0.278339583402078	0.611418789545761	0.968110850707646
PB.4428	-0.124757922797026	3.66628875394712	0.278040855994446	0.611607000184984	0.968110850707646
PB.22097	0.249512399814704	0.877362497405391	0.277943431151071	0.611668410319745	0.968110850707646
PB.20021	-0.190299174436897	0.882239379109974	0.277897758488648	0.611697204146327	0.968110850707646
PB.24536	0.0796086141516375	7.59047809648933	0.277828397760755	0.611740937740424	0.968110850707646
PB.21621	0.0986929498840787	5.57778352266272	0.277818280563608	0.61174731746814	0.968110850707646
PB.18562	-0.365556504911777	2.11884301189916	0.277729623622837	0.611803229450905	0.968110850707646
PB.217	-0.323927261737555	0.340679136932942	0.27744856406941	0.611980557957541	0.968110850707646
PB.9383	0.132453473394735	7.26542603718918	0.277378290183687	0.612024914014682	0.968110850707646
PB.327	-0.2124275357524	1.21122727218202	0.277343174119216	0.612047081603048	0.968110850707646
PB.2008	0.159761691731184	3.89256151480837	0.277217351252281	0.612126524326885	0.968110850707646
PB.16681	-0.0623545727687445	8.30412337799378	0.277213549417414	0.612128925114835	0.968110850707646
PB.3822	-0.0769265786589217	5.52792144386612	0.277131576545821	0.612180694664621	0.968110850707646
PB.19280	0.0897073940164495	7.01156581680992	0.277093182595535	0.61220494559176	0.968110850707646
PB.27245	0.0785374460388259	5.53525618444516	0.277008483063302	0.612258452427914	0.968110850707646
PB.3151	-0.127792520904326	3.84083685995609	0.276979673936195	0.612276654305753	0.968110850707646
PB.22073	0.0592677834163302	7.32782108661846	0.27695344569514	0.612293226625689	0.968110850707646
PB.10476	-0.0736746230963893	6.04487214928591	0.276946623507521	0.612297537393632	0.968110850707646
PB.9850	-0.214802121902185	1.10601079262814	0.276847433236432	0.612360221017701	0.968110850707646
PB.24553	0.147422501255989	3.85484645717254	0.276643210032132	0.612489326534628	0.968110850707646
PB.16524	-0.160577957530479	3.96251338104177	0.276632432936324	0.612496141303041	0.968110850707646
PB.17333	-0.129278257709491	4.65328104898534	0.276357167690054	0.61267026051515	0.968110850707646
PB.7283	0.145367415332897	3.54962426925304	0.276354968636969	0.612671651981226	0.968110850707646
PB.20403	0.140835489898451	4.07694275384982	0.276265807943117	0.612728075087513	0.968110850707646
PB.10085	-0.261207695573527	0.814663936974625	0.276010691075325	0.612889584766856	0.968110850707646
PB.18465	0.267343214807725	0.787353316248965	0.275988100586276	0.612903891052137	0.968110850707646
PB.16936	-0.276424791126705	2.62711084961215	0.275805980467389	0.613019253324892	0.968110850707646
PB.25731	-0.153338423974698	2.54872109310473	0.275507294077433	0.613208560542579	0.968110850707646
PB.9096	0.101852519909826	6.18970828535719	0.275244591545724	0.613375171383035	0.968110850707646
PB.11439	0.128236318633019	6.64504759630956	0.275016538303128	0.61351989071569	0.968110850707646
PB.3516	0.0766330296656079	7.97305285088174	0.274991387484653	0.613535855833946	0.968110850707646
PB.11760	-0.0752162170341052	8.79354833206772	0.274811562617209	0.613650031834496	0.968110850707646
PB.23819	0.0996113686708663	4.88634996820374	0.274730230351686	0.613701687960475	0.968110850707646
PB.24718	-0.218074787219337	2.90665841176064	0.27466921610567	0.613740446125775	0.968110850707646
PB.14592	-0.137976149409665	4.14427378202693	0.2746571767418	0.613748094567663	0.968110850707646
PB.16522	0.153960562981016	2.77521422514697	0.27463268737686	0.613763652994839	0.968110850707646
PB.2790	-0.0678136641926189	6.1601532577335	0.274600217562908	0.613784282897919	0.968110850707646
PB.1054	-0.0925972898209434	5.1483501031492	0.274474186476824	0.613864372546901	0.968110850707646
PB.19304	-0.244079721946468	0.943071840832453	0.274436948900733	0.613888040674267	0.968110850707646
PB.11043	0.359962144609186	1.18753847177965	0.274393661902982	0.613915556420173	0.968110850707646
PB.24845	-0.130081814234757	6.2236433959016	0.274038811317171	0.614141226404624	0.968110850707646
PB.25217	-0.240226509011807	2.2582344886044	0.273849643251443	0.614261606749645	0.968110850707646
PB.19307	-0.293895208975061	5.25255535685068	0.273848119611059	0.614262576563208	0.968110850707646
PB.23563	-0.131815987234706	3.38474078803223	0.273734949973173	0.614334620042457	0.968110850707646
PB.26461	-0.0743687441843474	5.42623331309584	0.273512175170504	0.614476494303931	0.968110850707646
PB.18984	-0.150648504692245	3.67909458634372	0.273407821236442	0.614542977929486	0.968110850707646
PB.9585	0.190007061590316	1.01502038500461	0.273345742430726	0.614582535981016	0.968110850707646
PB.19635	0.0933447488159278	5.21063521328604	0.273293281790573	0.614615969654386	0.968110850707646
PB.23941	0.103425478529166	6.57077213405878	0.273118872524679	0.614727152274248	0.968110850707646
PB.23049	-0.171781582061557	3.99787976395065	0.273110298175648	0.614732619446547	0.968110850707646
PB.11811	-0.131366089220296	2.80709509971099	0.273106121216208	0.614735282797701	0.968110850707646
PB.9584	-0.232701396889373	2.12709636416252	0.272994812344351	0.614806266306024	0.968110850707646
PB.15750	0.134876431316716	9.79053491081408	0.272752098924471	0.614961113717644	0.968110850707646
PB.24210	0.0582560809618841	8.91069694605464	0.272543279099571	0.615094408990679	0.968110850707646
PB.2556	-0.107675245957212	3.67929621715421	0.272285521199765	0.615259033992079	0.968110850707646
PB.3111	-0.262981602075631	0.930922066639426	0.27222902582526	0.615295129981276	0.968110850707646
PB.4439	0.0790936469688695	6.50418804267865	0.272219717992722	0.615301077401192	0.968110850707646
PB.10556	-0.0801839988524386	6.70077191998497	0.271992808185609	0.615446106567154	0.968110850707646
PB.18139	0.0962927104589536	5.52182082401211	0.271963818363195	0.615464641024275	0.968110850707646
PB.204	0.151644090245063	3.60386373101929	0.271745935997696	0.615603983663363	0.968110850707646
PB.6247	-0.125296332481664	4.35143867224401	0.271598933845991	0.615698037031198	0.968110850707646
PB.6607	-0.212216670094027	1.93779921909615	0.271489470062827	0.615768094398429	0.968110850707646
PB.20366	0.07786095783625	7.09220385504698	0.27147902366561	0.61577478110018	0.968110850707646
PB.23323	-0.129879721332339	4.76696610484404	0.271247973531726	0.615922718055321	0.968110850707646
PB.9028	-0.310080307031366	0.777166045780061	0.270976561576859	0.616096602082998	0.968110850707646
PB.22176	0.102063240476692	4.48264361833369	0.270922989087758	0.61613093739205	0.968110850707646
PB.3947	0.181655914976857	4.87459085706032	0.270893200767533	0.61615003101606	0.968110850707646
PB.23518	-0.236231087141949	2.29656631002214	0.270746921601063	0.616243812290544	0.968110850707646
PB.18040	-0.0842889241429703	6.27003718042524	0.270691924937995	0.616279079766988	0.968110850707646
PB.24482	-0.0801569406930728	5.35937293731666	0.270560847080703	0.616363154194901	0.968110850707646
PB.349	0.0966489728112357	7.06502807659762	0.27051818881017	0.616390521245092	0.968110850707646
PB.7719	-0.0753413778125328	6.3154989250159	0.269868390228019	0.616807739378996	0.968126251185443
PB.8072	0.0707086430499529	6.80944535286947	0.269806943575818	0.616847226207592	0.968126251185443
PB.17074	-0.109789804266828	4.379501886867	0.269617414297662	0.616969058072765	0.968126251185443
PB.20313	0.0885936062592304	6.84531253597495	0.269609806817447	0.616973949414259	0.968126251185443
PB.17488	-0.0778807114855347	5.14573890245253	0.269547991327713	0.617013697900901	0.968126251185443
PB.18143	0.094737184949588	7.7082386091468	0.269547508802078	0.617014008196845	0.968126251185443
